DiaSemana,Data,Semana,MGNewDeaths,MGDeaths,MGNewCases,MGTotalCases,AlfNewDeaths,AlfDeaths,AlfNewCases,AlfTotalCases,PdcNewDeaths,PdcDeaths,PdcNewCases,PdcTotalCases,VarNewDeaths,VarDeaths,VarNewCases,VarTotalCases,SdmNewDeaths,SdmDeaths,SdmNewCases,SdmTotalCases,CdvNewDeaths,CdvDeaths,CdvNewCases,CdvTotalCases,OdmNewDeaths,OdmDeaths,OdmNewCases,OdmTotalCases,MbhNewDeaths,MbhDeaths,MbhNewCases,MbhTotalCases,SPNewDeaths,SPDeaths,SPNewCases,SPTotalCases,CamNewDeaths,CamDeaths,CamNewCases,CamTotalCases,SjrNewDeaths,SjrDeaths,SjrNewCases,SjrTotalCases,RbpNewDeaths,RbpDeaths,RbpNewCases,RbpTotalCases,MmpNewDeaths,MmpDeaths,MmpNewCases,MmpTotalCases,MspNewDeaths,MspDeaths,MspNewCases,MspTotalCases,VppNewDeaths,VppDeaths,VppNewCases,VppTotalCases,AraNewDeaths,AraDeaths,AraNewCases,AraTotalCases,PirNewDeaths,PirDeaths,PirNewCases,PirTotalCases
dom,2020-10-25,43,38,8770,1798,348804,0,46,0,1843,0,41,0,1432,0,40,0,1278,0,596,0,23015,0,70,0,2448,0,128,0,4621,0,2175,0,69125,21,38747,2725,1091980,0,2180,93,62629,5,694,92,25417,3,1025,60,30727,0,597,44,21103,4,17401,678,392869,0,919,102,34267,0,114,41,8739,1,637,97,23640
seg,2020-10-26,44,9,8779,708,349512,3,49,0,1843,1,42,15,1447,2,42,27,1305,10,606,306,23321,0,70,22,2470,1,129,54,4675,19,2194,775,69900,6,38753,863,1092843,0,2180,22,62651,2,696,71,25488,0,1025,78,30805,1,598,4,21107,1,17402,286,393155,0,919,19,34286,0,114,6,8745,1,638,34,23674
ter,2020-10-27,44,10,8789,1521,351033,0,49,58,1901,0,42,9,1456,0,42,6,1311,0,606,159,23480,0,70,4,2474,1,130,41,4716,-1,2193,402,70302,132,38885,5364,1098207,16,2196,380,63031,2,698,92,25580,4,1029,136,30941,0,598,46,21153,23,17425,1670,394825,1,920,115,34401,1,115,42,8787,1,639,50,23724
qua,2020-10-28,44,83,8872,2278,353311,0,49,24,1925,0,42,14,1470,0,42,18,1329,5,611,176,23656,0,70,33,2507,0,130,37,4753,20,2213,308,70610,122,39007,5375,1103582,9,2205,370,63401,2,700,77,25657,1,1030,108,31049,3,601,73,21226,53,17478,1507,396332,1,921,91,34492,0,115,86,8873,1,640,133,23857
qui,2020-10-29,44,44,8916,1915,355226,2,51,28,1953,0,42,11,1481,0,42,9,1338,6,617,136,23792,0,70,5,2512,1,131,42,4795,6,2219,240,70850,112,39119,5278,1108860,7,2212,266,63667,3,703,103,25760,4,1034,96,31145,1,602,100,21326,44,17522,1679,398011,3,924,117,34609,0,115,64,8937,0,640,127,23984
sex,2020-10-30,44,99,9015,3745,358971,0,51,0,1953,0,42,0,1481,0,42,0,1338,0,617,0,23792,0,70,0,2512,0,131,0,4795,0,2219,0,70850,136,39255,4928,1113788,10,2222,294,63961,5,708,140,25900,5,1039,193,31338,0,602,179,21505,56,17578,1536,399547,4,928,149,34758,0,115,48,8985,0,640,79,24063
sáb,2020-10-31,44,0,9015,0,358971,0,51,0,1953,0,42,0,1481,0,42,0,1338,0,617,0,23792,0,70,0,2512,0,131,0,4795,0,2219,0,70850,56,39311,2339,1116127,1,2223,143,64104,1,709,99,25999,2,1041,55,31393,0,602,59,21564,21,17599,886,400433,1,929,52,34810,2,117,29,9014,0,640,53,24116
dom,2020-11-01,44,23,9038,1020,359991,0,51,0,1953,0,42,0,1481,0,42,0,1338,0,617,0,23792,0,70,0,2512,0,131,0,4795,0,2219,0,70850,20,39331,1020,1117147,0,2223,0,64104,0,709,0,25999,0,1041,0,31393,0,602,0,21564,0,17599,0,400433,0,929,0,34810,0,117,0,9014,0,640,0,24116
seg,2020-11-02,45,9,9047,839,360830,0,51,0,1953,0,42,0,1481,0,42,0,1338,0,617,0,23792,0,70,0,2512,0,131,0,4795,1,2222,0,70850,15,39346,648,1117795,2,2225,66,64170,4,713,151,26150,2,1043,11,31404,0,602,45,21609,10,17609,486,400919,1,930,55,34865,0,117,23,9037,0,640,35,24151
ter,2020-11-03,45,3,9050,326,361156,3,54,36,1989,0,42,26,1507,0,42,16,1354,14,631,436,24228,0,70,38,2550,0,131,74,4869,29,2249,860,71710,18,39364,749,1118544,0,2225,37,64207,4,717,11,26161,1,1044,16,31420,1,603,41,21650,1,17610,232,401151,0,930,14,34879,0,117,7,9044,1,641,32,24183
qua,2020-11-04,45,19,9069,1184,362340,0,54,17,2006,0,42,0,1507,0,42,3,1357,1,632,90,24318,0,70,22,2572,0,131,16,4885,3,2252,214,71924,185,39549,4755,1123299,9,2234,233,64440,4,721,77,26238,10,1054,153,31573,1,604,72,21722,59,17669,1208,402359,8,938,96,34975,2,119,45,9089,2,643,135,24318
qui,2020-11-05,45,59,9128,2201,364541,1,55,16,2022,0,42,44,1551,0,42,4,1361,7,639,212,24530,2,73,4,2576,0,131,38,4923,15,2267,243,72167,168,39717,2637,1125936,10,2244,170,64610,4,725,27,26265,2,1056,58,31631,0,604,32,21754,67,17736,827,403186,19,957,43,35018,-1,118,17,9106,0,643,58,24376
sex,2020-11-06,45,71,9199,1762,366303,0,55,14,2036,0,42,9,1560,1,43,11,1372,3,642,154,24684,1,73,27,2603,0,131,32,4955,24,2291,223,72390,0,39717,0,1125936,0,2244,0,64610,0,725,0,26265,0,1056,0,31631,0,604,0,21754,0,17736,0,403186,0,957,0,35018,0,118,0,9106,0,643,0,24376
sáb,2020-11-07,45,5,9204,2306,368609,0,55,0,2036,0,42,0,1560,0,43,0,1372,0,642,0,24684,0,73,0,2763,0,131,0,4955,0,2291,0,72390,0,39717,0,1125936,0,2244,0,64610,0,725,0,26265,0,1056,0,31631,0,604,0,21754,0,17736,0,403186,0,957,0,35018,0,118,0,9106,0,643,0,24376
dom,2020-11-08,45,0,9204,1347,369956,0,55,0,2036,0,42,0,1560,0,43,0,1372,0,642,0,24684,0,73,0,2603,0,131,0,4955,0,2291,0,72390,0,39717,0,1125936,0,2244,0,64610,0,725,0,26265,0,1056,0,31631,0,604,0,21754,0,17736,0,403186,0,957,0,35018,0,118,0,9106,0,643,0,24376
seg,2020-11-09,46,0,9204,1035,370991,0,55,15,2051,0,42,15,1575,0,43,21,1393,0,642,252,24936,0,73,21,2624,0,131,36,4991,0,2291,743,73133,0,39717,0,1125936,0,2244,0,64610,0,725,0,26265,0,1056,0,31631,0,604,0,21754,0,17736,0,403186,0,957,0,35018,0,118,0,9106,0,643,0,24376
ter,2020-11-10,46,0,9204,1491,372482,0,55,0,2051,0,42,0,1575,0,43,7,1400,0,642,72,25008,0,73,1,2625,0,131,43,5034,-3,2289,157,73290,0,39717,21515,1147451,0,2244,1276,65886,0,725,466,26731,0,1056,586,32217,0,604,304,22058,0,17736,6829,410015,0,957,574,35592,0,118,276,9382,0,643,462,24838
qua,2020-11-11,46,0,9204,2169,374651,0,55,0,2051,0,42,0,1575,0,43,0,1400,0,642,0,25008,0,73,0,2625,0,131,0,5034,0,2288,0,73290,190,39907,3421,1150872,4,2248,206,66092,11,736,74,26805,6,1062,126,32343,3,607,113,22171,62,17798,1186,411201,10,967,64,35656,3,121,57,9439,2,645,53,24891
qui,2020-11-12,46,55,9259,1886,376537,1,56,47,2098,0,42,29,1604,0,43,21,1421,5,647,417,25425,0,73,39,2664,2,133,85,5119,20,2308,576,73866,295,40202,5780,1156652,13,2261,328,66420,11,747,76,26881,6,1068,56,32399,2,609,60,22231,101,17899,2367,413568,6,973,147,35803,1,122,61,9500,1,646,152,25043
sex,2020-11-13,46,146,9405,2737,379274,2,58,24,2122,0,42,19,1623,0,43,14,1435,5,652,151,25576,0,73,21,2685,1,134,17,5136,29,2337,434,74300,0,40202,6130,1162782,0,2261,287,66707,0,747,137,27018,0,1068,116,32515,0,609,94,22325,0,17899,2286,415854,0,973,216,36019,0,122,79,9579,0,646,104,25147
sáb,2020-11-14,46,99,9504,2036,381310,0,58,0,2122,0,42,0,1623,0,43,0,1435,0,652,0,25576,0,73,0,2685,0,134,0,5136,0,2337,0,74300,347,40549,4640,1167422,19,2280,285,66992,10,757,74,27092,6,1074,66,32581,2,611,92,22417,125,18024,1755,417609,8,981,130,36149,6,128,55,9634,1,647,35,25182
dom,2020-11-15,46,3,9507,1572,382882,0,58,0,2122,0,42,0,1623,0,43,0,1435,0,652,0,25576,2,75,23,2708,4,138,0,5136,0,2337,0,74300,15,40564,1218,1168640,1,2281,55,67047,1,758,71,27163,0,1074,78,32659,0,611,19,22436,5,18029,402,418011,1,982,36,36185,0,128,26,9660,1,648,61,25243
seg,2020-11-16,47,10,9517,591,383473,0,58,0,2122,3,45,43,1666,1,44,24,1459,12,664,381,25957,0,75,42,2750,1,139,73,5209,15,2352,444,74744,12,40576,737,1169377,0,2281,24,67071,1,759,35,27198,0,1074,109,32768,1,612,39,22475,7,18036,243,418254,-1,981,15,36200,0,128,12,9672,0,648,1,25244
ter,2020-11-17,47,14,9531,1954,385427,0,58,15,2137,0,45,0,1666,0,44,2,1461,0,664,51,26008,0,75,1,2751,0,139,48,5257,1,2353,728,75472,173,40749,8698,1178075,8,2289,438,67509,7,766,373,27571,8,1082,169,32937,-1,611,174,22649,73,18109,2991,421245,3,984,311,36511,-1,127,64,9736,2,650,218,25462
qua,2020-11-18,47,74,9605,2324,387751,0,58,0,2137,2,47,20,1686,0,44,16,1477,9,673,234,26242,0,75,16,2767,0,139,52,5309,17,2370,450,75922,178,40927,6421,1184496,7,2296,374,67883,2,768,192,27763,1,1083,238,33175,2,613,102,22751,75,18184,2365,423610,2,986,147,36658,1,128,131,9867,1,651,124,25586
qui,2020-11-19,47,43,9648,2586,390337,0,58,26,2163,1,48,28,1714,0,44,15,1492,4,677,162,26404,0,75,60,2827,0,139,38,5347,13,2383,428,76350,147,41074,6794,1191290,3,2299,335,68218,3,771,247,28010,1,1084,77,33252,0,613,127,22878,48,18232,2626,426236,2,988,295,36953,0,128,76,9943,1,652,88,25674
sex,2020-11-20,47,40,9688,2773,393110,0,58,0,2163,0,48,44,1758,0,44,17,1509,6,683,256,26660,1,76,36,2863,0,139,48,5395,10,2393,424,76774,105,41179,9058,1200348,0,2299,0,68218,0,771,0,28010,0,1084,0,33252,0,613,0,22878,0,18232,0,426236,0,988,0,36953,0,128,0,9943,0,652,0,25674
sáb,2020-11-21,47,44,9732,2424,395534,0,58,0,2163,0,48,0,1758,0,44,0,1509,0,683,0,26660,0,76,0,2863,0,139,0,5395,0,2393,0,76774,77,41256,5087,1205435,12,2311,702,68920,7,778,734,28744,3,1087,450,33702,0,613,460,23338,73,18305,4845,431081,6,994,506,37459,0,128,164,10107,0,652,158,25832
dom,2020-11-22,47,45,9777,1399,396933,0,58,0,2163,0,48,0,1758,0,44,0,1509,0,683,0,26660,0,76,0,2863,0,139,0,5395,0,2393,0,76774,11,41267,4153,1209588,0,2311,104,69024,1,779,258,29002,0,1087,261,33963,0,613,92,23430,6,18311,794,431875,1,995,131,37590,0,128,28,10135,0,652,60,25892
seg,2020-11-23,48,17,9794,1081,398014,0,58,11,2174,0,48,47,1805,0,44,10,1519,2,685,418,27078,2,78,64,2927,2,141,62,5457,23,2416,788,77562,9,41276,1037,1210625,1,2312,21,69045,1,780,85,29087,0,1087,36,33999,1,614,93,23523,4,18315,382,432257,-1,994,38,37628,0,128,8,10143,0,652,2,25894
ter,2020-11-24,48,10,9804,1522,399536,0,58,6,2180,0,48,0,1805,0,44,8,1527,1,686,108,27186,0,78,17,2944,0,141,66,5523,-4,2412,331,77893,179,41455,5219,1215844,12,2324,271,69316,1,781,103,29190,12,1099,76,34075,0,614,95,23618,49,18364,1984,434241,3,997,131,37759,3,131,72,10215,2,654,34,25928
qua,2020-11-25,48,54,9858,4006,403542,1,59,23,2203,2,50,39,1844,0,44,15,1542,6,692,286,27472,1,79,9,2953,-1,140,76,5599,9,2421,521,78414,146,41601,8900,1224744,8,2332,405,69721,2,783,278,29468,2,1101,163,34238,2,616,162,23780,59,18423,3351,437592,-2,995,270,38029,0,131,93,10308,1,655,47,25975
qui,2020-11-26,48,46,9904,3338,406880,0,59,12,2215,1,51,33,1877,0,44,16,1558,3,695,220,27692,0,79,34,2987,0,140,56,5655,7,2428,551,78965,172,41773,4523,1229267,6,2338,267,69988,1,784,252,29720,0,1101,119,34357,1,617,73,23853,56,18479,1560,439152,4,999,110,38139,3,134,57,10365,0,655,57,26032
sex,2020-11-27,48,44,9948,2851,409731,0,59,3,2218,0,51,9,1886,0,44,9,1567,2,697,205,27897,0,79,21,3008,1,141,44,5699,12,2440,398,79363,129,41902,4320,1233587,11,2349,203,70191,3,787,390,30110,3,1104,48,34405,0,617,73,23926,42,18521,1359,440511,6,1005,111,38250,1,135,58,10423,1,656,54,26086
sáb,2020-11-28,48,42,9990,3265,412996,1,60,15,2233,1,52,34,1920,0,44,0,1567,5,702,189,28086,0,79,45,3053,0,141,48,5747,0,2440,182,79545,146,42048,4507,1238094,4,2353,301,70492,2,789,93,30203,4,1108,48,34453,0,617,113,24039,61,18582,1881,442392,8,1013,125,38375,1,136,70,10493,0,656,15,26101
dom,2020-11-29,48,41,10031,2251,415247,0,60,0,2233,4,56,39,1959,0,44,32,1599,5,707,200,28286,0,79,82,3135,0,141,70,5817,0,2440,206,79751,28,42076,2379,1240473,0,2353,165,70657,2,791,85,30288,0,1108,131,34584,2,619,67,24106,12,18594,878,443270,0,1013,67,38442,0,136,24,10517,0,656,99,26200
seg,2020-11-30,49,10,10041,1088,416335,0,60,0,2233,0,56,0,1959,0,44,0,1599,3,710,30,28316,0,79,17,3152,0,141,5,5822,20,2459,120,79871,19,42095,1180,1241653,0,2353,92,70749,2,793,102,30390,0,1108,26,34610,0,619,19,24125,7,18601,385,443655,0,1013,27,38469,0,136,12,10529,1,657,1,26201
ter,2020-12-01,49,10,10051,3320,419655,0,60,5,2238,0,56,1,1960,0,44,6,1605,1,711,174,28490,0,79,23,3175,0,141,75,5897,1,2460,979,80850,195,42290,8937,1250590,10,2363,676,71425,4,797,313,30703,2,1110,220,34830,4,623,157,24282,80,18681,2873,446528,2,1015,275,38744,2,138,112,10641,2,659,187,26388
qua,2020-12-02,49,70,10121,4500,424155,1,61,17,2255,3,59,48,2008,0,44,0,1605,9,720,267,28757,0,79,61,3236,3,144,57,5954,17,2477,584,81434,166,42456,9114,1259704,18,2381,747,72172,4,801,362,31065,1,1111,241,35071,4,627,173,24455,77,18758,2673,449201,3,1018,281,39025,0,138,194,10835,2,661,169,26557
qui,2020-12-03,49,66,10187,4635,428790,0,61,5,2260,2,61,50,2058,0,44,36,1641,3,723,285,29042,1,80,18,3254,0,144,127,6081,12,2579,447,81881,181,42637,8208,1267912,8,2389,813,72985,7,808,173,31238,2,1113,69,35140,2,629,221,24676,104,18862,2604,451805,4,1022,290,39315,1,139,112,10947,1,662,45,26602
sex,2020-12-04,49,40,10227,4291,433081,0,61,11,2271,2,63,16,2074,0,44,18,1659,9,732,257,29299,1,81,42,3296,1,145,62,6143,12,2501,604,82485,151,42788,8237,1276149,15,2404,802,73787,5,813,181,31419,4,1117,174,35314,2,631,133,24809,57,18919,2674,454479,0,1022,304,39619,1,140,89,11036,4,666,67,26669
sáb,2020-12-05,49,56,10283,5223,438304,1,62,9,2280,1,64,39,2113,0,44,18,1677,3,735,257,29556,0,81,38,3334,0,145,145,6288,11,2512,576,83061,181,42969,8938,1285087,2,2406,591,74378,8,821,407,31826,1,1118,170,35484,0,631,162,24971,82,19001,2850,457329,3,1025,276,39895,4,144,117,11153,0,666,146,26815
dom,2020-12-06,49,53,10336,3011,441315,0,62,0,2280,0,64,36,2149,0,44,29,1706,3,738,221,29777,2,83,132,3466,0,145,43,6331,15,2527,495,83556,46,43015,2675,1287762,1,2407,166,74544,3,824,164,31990,0,1118,81,35565,0,631,46,25017,22,19023,887,458216,2,1027,81,39976,0,144,9,11162,1,667,137,26952
seg,2020-12-07,50,5,10341,871,442186,0,62,0,2280,0,64,0,2149,0,44,0,1706,-1,737,44,29821,0,83,16,3482,0,145,1,6332,2,2529,29,83585,25,43040,1116,1288878,0,2407,32,74576,3,827,80,32070,0,1118,2,35567,0,631,11,25028,9,19032,400,458616,0,1027,39,40015,0,144,0,11162,1,668,22,26974
ter,2020-12-08,50,4,10345,2614,444800,0,62,7,2287,0,64,0,2149,0,44,20,1726,0,737,92,29913,0,83,29,3511,1,146,44,6376,3,2532,305,83890,242,43282,7923,1296801,9,2416,721,75297,4,831,90,32160,3,1121,102,35669,4,635,115,25143,100,19132,2690,461306,4,1031,323,40338,0,144,126,11288,5,673,64,27038
qua,2020-12-09,50,84,10429,4080,448880,1,63,0,2287,0,64,28,2177,0,44,24,1750,10,747,392,30305,0,83,18,3529,1,147,13,6389,11,2541,62,83952,179,43461,9784,1306585,2,2418,604,75901,3,834,256,32416,6,1127,362,36031,1,636,165,25308,59,19191,2851,464157,6,1037,407,40745,1,145,159,11447,3,676,167,27205
qui,2020-12-10,50,70,10499,4484,453364,0,63,43,2330,0,64,38,2215,0,44,11,1761,3,750,348,30653,0,83,27,3556,0,147,149,6538,6,2547,355,84307,200,43661,9786,1316371,12,2430,966,76867,3,837,59,32475,2,1129,256,36287,1,637,204,25512,74,19265,2786,466943,6,1043,373,41118,4,149,128,11575,1,677,214,27419
sex,2020-12-11,50,66,10565,6173,459537,0,63,1,2331,0,64,44,2259,0,44,25,1786,3,753,222,30875,1,84,35,3591,2,149,122,6660,28,2575,1174,85481,141,43802,8791,1325162,7,2437,641,77508,1,838,196,32671,2,1131,110,36397,1,638,200,25712,55,19320,2598,469541,4,1047,333,41451,1,150,132,11707,3,680,160,27579
sáb,2020-12-12,50,80,10645,5008,464545,0,63,0,2331,1,65,18,2277,0,44,26,1812,2,755,359,31234,0,84,52,3643,0,149,85,6745,16,2591,555,86036,169,43971,8601,1333763,3,2440,745,78253,4,842,210,32881,7,1138,73,36470,1,639,144,25856,62,19382,2616,472157,5,1052,346,41797,1,151,137,11844,3,683,197,27776
dom,2020-12-13,50,56,10701,3478,468023,0,63,0,2331,0,65,0,2277,0,44,0,1812,0,755,0,31234,0,84,0,3643,2,151,71,6816,11,2602,226,86262,47,44018,940,1334703,1,2441,193,78446,0,842,101,32982,0,1138,4,36474,1,640,5,25861,26,19408,277,472434,0,1052,18,41815,0,151,2,11846,1,684,14,27790
seg,2020-12-14,51,10,10711,980,469003,0,63,0,2331,0,65,24,2301,1,45,17,1829,7,762,263,31497,0,84,189,3832,1,152,0,6816,0,2602,111,86373,32,44050,2313,1337016,0,2441,273,78719,4,846,109,33091,1,1139,69,36543,3,643,82,25943,18,19426,482,472916,0,1052,99,41914,0,151,8,11854,0,684,18,27808
ter,2020-12-15,51,8,10719,4222,473225,0,63,16,2347,0,65,0,2301,0,45,18,1847,2,764,175,31672,0,84,21,3853,0,152,87,6903,-1,2601,751,87124,232,44282,4412,1341428,13,2454,432,79151,6,852,46,33137,0,1139,39,36582,0,643,77,26020,100,19526,1456,474372,0,1052,152,42066,0,151,75,11929,4,688,66,27874
qua,2020-12-16,51,136,10855,4472,477697,0,63,22,2369,3,68,32,2333,0,45,32,1879,8,772,335,32007,0,84,50,3903,2,154,123,7026,25,2626,458,87582,0,44282,0,1341428,0,2454,0,79151,0,852,0,33137,0,1139,0,36582,0,643,0,26020,0,19526,0,474372,0,1052,0,42066,0,151,0,11929,0,688,0,27874
qui,2020-12-17,51,78,10933,5672,483369,0,63,4,2373,2,70,57,2390,0,45,22,1901,8,780,401,32408,0,84,57,3960,0,154,188,7214,23,2649,812,88394,399,44681,20303,1361731,11,2465,1744,80895,6,858,485,33622,4,1143,278,36860,5,648,342,26362,178,19704,5995,480367,14,1066,863,42929,-2,149,356,12285,0,688,195,28069
sex,2020-12-18,51,76,11009,5565,488934,0,63,11,2384,2,72,36,2426,0,45,11,1912,4,784,388,32796,0,84,116,4076,-1,153,85,7299,18,2667,751,89145,197,44878,9922,1371653,14,2479,1038,81933,8,866,224,33846,3,1146,137,36997,6,654,285,26647,58,19762,2555,482922,9,1075,684,43613,0,149,203,12488,0,688,122,28191
sáb,2020-12-19,51,84,11093,5253,494187,0,63,8,2392,2,74,17,2443,0,45,40,1952,4,788,357,33153,2,86,46,4122,0,153,173,7472,19,2686,794,89939,151,45029,12447,1384100,0,2479,0,81933,0,866,0,33846,0,1146,0,36997,0,654,0,26647,0,19762,0,482922,0,1075,0,43613,0,149,0,12488,0,688,0,28191
dom,2020-12-20,51,132,11225,3485,497672,0,63,0,2392,1,75,47,2490,0,45,34,1986,7,795,263,33416,1,87,43,4165,2,155,72,7544,19,2704,390,90329,0,45029,0,1384100,12,2491,992,82925,4,870,292,34138,2,1148,419,37416,2,656,242,26889,52,19814,3362,486284,6,1081,579,44192,1,150,112,12600,1,689,605,28796
seg,2020-12-21,52,10,11235,1827,499499,0,63,0,2392,0,75,1,2491,0,45,0,1986,0,795,95,33511,0,87,38,4203,0,155,5,7549,3,2707,210,90539,107,45136,3943,1388043,1,2492,287,83212,9,879,174,34312,1,1149,117,37533,1,657,58,26947,30,19844,942,487226,2,1083,195,44387,1,151,46,12646,2,691,83,28879
ter,2020-12-22,52,23,11258,4201,503700,0,63,12,2404,0,75,2,2493,0,45,19,2005,0,795,230,33741,0,87,25,4228,1,156,102,7651,1,2708,670,91209,259,45395,10714,1398757,10,2502,954,84166,4,883,199,34511,5,1154,165,37698,3,660,303,27250,87,19931,2908,490134,6,1089,473,44860,0,151,118,12764,5,696,217,29096
qua,2020-12-23,52,97,11355,6519,510219,0,63,19,2423,0,75,52,2545,0,45,51,2056,3,798,406,34147,0,87,81,4309,1,157,199,7850,19,2727,1014,92223,181,45576,10383,1409140,0,2502,0,84166,0,883,0,34511,0,1154,0,37698,0,660,0,27250,0,19931,0,490134,0,1089,0,44860,0,151,0,12764,0,696,0,29096
qui,2020-12-24,52,120,11475,5969,516188,0,63,0,2423,0,75,33,2578,0,45,36,2092,1,799,477,34624,0,87,64,4373,0,157,184,8034,27,2754,960,93183,182,45758,9351,1418491,20,2522,1620,85786,8,891,471,34982,10,1164,225,37923,13,673,465,27715,139,20070,5821,495955,7,1096,1166,46026,5,156,264,13028,1,697,210,29306
sex,2020-12-25,52,87,11562,4030,520218,0,63,24,2447,4,79,29,2607,0,45,36,2128,9,808,400,35024,0,87,97,4470,0,157,83,8117,8,2762,466,93649,37,45795,3596,1422087,0,2522,0,85786,0,891,0,34982,0,1164,0,37923,0,673,0,27715,0,20070,0,495955,0,1096,0,46026,0,156,0,13028,0,697,0,29306
sáb,2020-12-26,52,23,11585,2113,522331,0,63,0,2447,0,79,0,2607,0,45,0,2128,0,808,132,35156,0,87,120,4590,0,157,8,8125,5,2767,318,93967,13,45808,1253,1423340,0,2522,0,85786,0,891,0,34982,0,1164,0,37923,0,673,0,27715,0,20070,0,495955,0,1096,0,46026,0,156,0,13028,0,697,0,29306
dom,2020-12-27,52,7,11592,1217,523548,0,63,0,2447,0,79,0,2607,0,45,55,2183,0,808,109,35265,0,87,5,4595,0,157,-1,8124,0,2767,280,94247,55,45863,2836,1426176,2,2524,200,85986,13,904,353,35335,0,1164,176,38099,8,681,174,27889,27,20097,2695,498650,5,1101,533,46559,1,157,197,13225,2,699,158,29464
seg,2020-12-28,53,13,11605,1110,524658,0,63,0,2447,0,79,0,2607,3,48,0,2183,3,811,174,35439,4,91,29,4624,3,160,0,8124,5,2772,357,94604,39,45902,1576,1427752,3,2527,93,86079,2,906,31,35366,0,1164,112,38211,0,681,65,27954,14,20111,566,499216,8,1109,114,46673,0,157,6,13231,0,699,20,29484
ter,2020-12-29,53,10,11615,4995,529653,0,63,14,2461,0,79,0,2607,1,49,7,2190,1,812,210,35649,0,91,15,4639,1,161,217,8341,2,2774,1259,95863,293,46195,12477,1440229,25,2552,1008,87087,1,907,332,35698,12,1176,151,38362,7,688,211,28165,92,20203,4094,503310,5,1114,691,47364,2,159,175,13406,2,701,119,29603
qua,2020-12-30,53,169,11784,6391,536044,0,63,31,2492,1,80,98,2705,0,49,33,2223,12,824,546,36195,0,91,348,4987,4,165,237,8578,37,2811,846,96709,282,46477,11849,1452078,0,2552,0,87087,0,907,0,35698,0,1176,0,38362,0,688,0,28165,0,20203,0,503310,0,1114,0,47364,0,159,0,13406,0,701,0,29603
qui,2020-12-31,53,118,11902,6865,542909,0,63,0,2492,0,80,0,2705,0,49,0,2223,0,824,0,36195,0,91,0,4987,0,165,0,8578,0,2811,0,96709,240,46717,10219,1462297,19,2571,1415,88502,10,917,487,36185,7,1183,276,38638,6,694,736,28901,210,20413,7173,510483,8,1122,1119,48483,6,165,323,13729,4,705,804,30407
sex,2021-01-01,53,99,12001,3975,546884,0,63,0,2492,0,80,0,2705,0,49,0,2223,0,824,0,36195,0,91,0,4987,0,165,0,8578,0,2811,0,96709,58,46775,3894,1466191,0,2571,0,88502,0,917,0,36185,0,1183,0,38638,0,694,0,28901,0,20413,0,510483,0,1122,0,48483,0,165,0,13729,0,705,0,30407
sáb,2021-01-02,53,22,12023,2418,549302,0,63,0,2492,0,80,0,2705,0,49,0,2223,0,824,0,36195,0,91,0,4987,0,165,0,8578,0,2811,0,96709,33,46808,1762,1467953,0,2571,0,88502,0,917,0,36185,0,1183,0,38638,0,694,0,28901,0,20413,0,510483,0,1122,0,48483,0,165,0,13729,0,705,0,30407
dom,2021-01-03,53,14,12037,1370,550672,0,63,0,2492,0,80,0,2705,0,49,0,2223,0,824,0,36195,0,91,0,4987,0,165,0,8578,0,2811,0,96709,37,46845,3469,1471422,2,2573,309,88811,11,928,388,36573,3,1186,241,38879,5,699,232,29133,53,20466,2812,513295,7,1129,838,49321,0,165,171,13900,4,709,669,31076
seg,2021-01-04,54,26,12063,1432,552104,0,63,29,2521,4,84,91,2796,0,49,211,2434,29,853,1680,37875,2,93,332,5319,5,170,329,8907,64,2875,2064,98773,43,46888,2248,1473670,7,2580,86,88897,3,931,96,36669,1,1187,68,38947,0,699,72,29205,21,20487,692,513987,0,1129,188,49509,0,165,13,13913,1,710,120,31196
